Name,p_2014,p_2015,p_2016,p_2017,p_2018,p_2019,p_2020,p_2021,p_2022
^STI,3027.219970703125,3391.199951171875,2629.110107421875,3046.800048828125,3533.989990234375,3190.169921875,3153.72998046875,2902.52001953125,3249.590087890625
1B0.SI,,0.050000000745058,0.1774999946355819,0.5199999809265137,0.5099999904632568,0.324999988079071,0.2150000035762787,0.1012500002980232,0.0520000010728836
1F2.SI,,,,,0.2800000011920929,0.2549999952316284,0.2399999946355819,0.5299999713897705,0.7300000190734863
1F3.SI,,,,,0.2199999988079071,0.1560000032186508,0.0719999969005584,0.2399999946355819,0.0700000002980232
1R6.SI,,,,,,,,,0.3449999988079071
49B.SI,11.105685234069824,10.53125286102295,6.127274036407471,2.374319076538086,1.9147729873657229,0.6701700091362,0.6701700091362,0.3638060092926025,0.1469999998807907
500.SI,0.3350000083446502,0.3650000095367431,0.3000000119209289,0.3899999856948852,0.4149999916553497,0.3149999976158142,0.324999988079071,0.3050000071525574,0.3799999952316284
528.SI,0.4350000023841858,0.3849999904632568,0.2399999946355819,0.25,0.2549999952316284,0.2249999940395355,0.2450000047683715,0.25,0.2199999988079071
533.SI,0.7799999713897705,0.7300000190734863,0.7200000286102295,0.7099999785423279,0.8100000023841858,0.7549999952316284,0.7400000095367432,0.7049999833106995,0.4850000143051147
543.SI,0.270000010728836,0.2800000011920929,0.2899999916553497,0.2800000011920929,0.2399999946355819,0.2199999988079071,0.2450000047683715,0.2000000029802322,0.209999993443489
544.SI,0.6299999952316284,0.5849999785423279,0.4399999976158142,0.4600000083446502,0.3650000095367431,0.4300000071525574,0.5099999904632568,0.4799999892711639,0.4749999940395355
554.SI,0.2800000011920929,0.3149999976158142,0.1870000064373016,0.1729999929666519,0.1449999958276748,0.1330000013113021,0.0839999988675117,0.0439999997615814,0.0370000004768371
558.SI,0.3020800054073334,0.3296000063419342,0.323199987411499,0.3968000113964081,0.8560000061988831,0.5120000243186951,0.7559999823570251,1.0399999618530271,1.2000000476837158
564.SI,0.4350000023841858,0.574999988079071,0.6299999952316284,0.699999988079071,1.1399999856948853,0.8949999809265137,1.0499999523162842,0.9850000143051147,1.309999942779541
566.SI,0.3100000023841858,0.2549999952316284,0.2750000059604645,0.2249999940395355,0.2150000035762787,0.1940000057220459,0.1700000017881393,0.1609999984502792,0.1560000032186508
569.SI,0.0790000036358833,0.0700000002980232,0.1159999966621398,0.1049999967217445,0.1089999973773956,0.0839999988675117,0.1199999973177909,0.270000010728836,0.2199999988079071
570.SI,0.3600000143051147,0.4250000119209289,0.5450000166893005,0.6499999761581421,0.4650000035762787,0.2300000041723251,0.1049999967217445,0.0710000023245811,0.1389999985694885
573.SI,0.5699999928474426,0.4300000071525574,0.4000000059604645,0.4900000095367431,0.4399999976158142,0.5099999904632568,0.5249999761581421,0.4799999892711639,0.5699999928474426
575.SI,0.0610000006854534,0.0560000017285347,0.0359999984502792,0.0430000014603138,0.0850000008940696,0.0480000004172325,0.0439999997615814,0.0340000018477439,0.0280000008642673
579.SI,0.0209999997168779,0.0120000001043081,0.003000000026077,0.0080000003799796,0.0089999996125698,0.0040000001899898,0.0040000001899898,0.0549999997019767,0.0280000008642673
596.SI,0.1299999952316284,0.0850000008940696,0.0520000010728836,0.0480000004172325,0.0599999986588954,0.0350000001490116,0.0179999992251396,0.0189999993890523,0.0299999993294477
5AB.SI,0.2000000029802322,0.3650000095367431,0.2750000059604645,0.1860000044107437,0.270000010728836,0.1080000028014183,0.0780000016093254,0.1099999994039535,0.0879999995231628
5AU.SI,0.209999993443489,0.2000000029802322,0.2750000059604645,0.2450000047683715,0.2549999952316284,0.1909999996423721,0.1720000058412552,0.1689999997615814,0.1679999977350235
5CF.SI,0.324999988079071,0.209999993443489,0.2150000035762787,0.3300000131130218,0.3400000035762787,0.2199999988079071,0.1930000036954879,0.1759999990463256,0.1909999996423721
5CP.SI,0.7250000238418579,1.0916659832000732,0.5550000071525574,0.5799999833106995,0.5699999928474426,0.4850000143051147,0.375,0.2649999856948852,0.2349999994039535
5DD.SI,0.5400000214576721,0.6150000095367432,0.800000011920929,0.8799999952316284,2.289999961853028,1.6799999475479126,1.7999999523162842,3.640000104904175,3.309999942779541
5DM.SI,0.3650000095367431,0.25,0.1309999972581863,0.163000002503395,0.1560000032186508,0.1199999973177909,0.1080000028014183,0.0700000002980232,0.0680000036954879
5DO.SI,0.5,0.5799999833106995,0.4149999916553497,0.3300000131130218,0.2000000029802322,0.1449999958276748,0.0799999982118606,0.1430000066757202,0.0939999967813491
5DP.SI,0.43333300948143,0.4233329892158508,0.3066659867763519,0.2599999904632568,0.4000000059604645,0.3100000023841858,0.3000000119209289,0.1909999996423721,0.2949999868869781
5GD.SI,0.1309999972581863,0.1459999978542328,0.2649999856948852,0.75,0.6050000190734863,0.4000000059604645,0.5099999904632568,0.8899999856948853,0.4250000119209289
5GI.SI,0.3799999952316284,0.164000004529953,0.0560000017285347,0.0820000022649765,0.0719999969005584,0.0340000018477439,0.0610000006854534,0.0419999994337558,0.0419999994337558
5GJ.SI,0.2377769947052002,0.2972219884395599,0.1129439994692802,0.0426010005176067,0.0495369993150234,0.0350000001490116,0.0370000004768371,0.0280000008642673,0.0199999995529651
5IC.SI,0.3700000047683716,0.3400000035762787,0.3149999976158142,0.3149999976158142,0.4449999928474426,0.3799999952316284,0.3899999856948852,0.3700000047683716,0.3799999952316284
5IG.SI,0.2599999904632568,0.2450000047683715,0.2199999988079071,0.1180000007152557,0.1309999972581863,0.1309999972581863,0.1169999986886978,0.1340000033378601,0.1289999932050705
5JK.SI,0.7900000214576721,0.8299999833106995,0.6800000071525574,0.6949999928474426,0.9300000071525574,0.8650000095367432,0.7799999713897705,0.6349999904632568,0.6399999856948853
5JS.SI,0.7699999809265137,0.7099999785423279,0.4300000071525574,0.5350000262260437,0.4000000059604645,0.2199999988079071,0.3199999928474426,0.3050000071525574,0.3000000119209289
5KI.SI,0.2450000047683715,0.2150000035762787,0.1879999935626983,0.1860000044107437,0.1580000072717666,0.1700000017881393,0.1469999998807907,0.0989999994635582,0.0780000016093254
5LY.SI,0.375,0.2800000011920929,0.1879999935626983,0.0450000017881393,0.0590000003576278,0.0199999995529651,0.0209999997168779,0.0179999992251396,0.0270000007003545
5MZ.SI,0.9200000166893004,0.959999978542328,0.6449999809265137,0.6100000143051147,0.6349999904632568,0.5099999904632568,0.375,0.25,0.2349999994039535
5NF.SI,0.4933330118656158,0.449999988079071,0.2199999988079071,0.1500000059604644,0.1150000020861625,0.0869999974966049,0.0839999988675117,0.0469999983906745,0.0289999991655349
5NV.SI,0.1612289994955063,0.1345169991254806,0.032999999821186,0.0299999993294477,0.0790000036358833,0.0710000023245811,0.0689999982714653,0.0560000017285347,0.0700000002980232
5PC.SI,0.3499999940395355,0.2949999868869781,0.270000010728836,0.2949999868869781,0.270000010728836,0.2349999994039535,0.2199999988079071,0.164000004529953,0.1550000011920929
5SO.SI,0.3149999976158142,0.2949999868869781,0.324999988079071,0.4099999964237213,0.2750000059604645,0.2049999982118606,0.1519999951124191,0.090999998152256,0.0949999988079071
5SR.SI,1.7450000047683716,1.840000033378601,1.7599999904632568,1.0800000429153442,0.9350000023841858,0.8500000238418579,0.75,0.7850000262260437,0.7200000286102295
5TT.SI,0.413332998752594,0.3700000047683716,0.4850000143051147,0.4300000071525574,0.6600000262260437,0.550000011920929,0.4600000083446502,0.3199999928474426,0.3799999952316284
5UX.SI,0.3977270126342773,0.3863629996776581,0.3181810081005096,0.3522720038890838,0.5791659951210022,0.3000000119209289,0.3499999940395355,0.2249999940395355,0.1809999942779541
5VJ.SI,0.7400000095367432,0.550000011920929,0.7049999833106995,0.699999988079071,0.6600000262260437,0.4799999892711639,0.4550000131130218,0.2949999868869781,0.2300000041723251
5VS.SI,0.1909999996423721,0.2199999988079071,0.1800000071525573,0.181999996304512,0.1659999936819076,0.1650000065565109,0.1420000046491623,0.1400000005960464,0.1800000071525573
8A1.SI,0.3458330035209656,0.2485670000314712,0.75,1.0,0.449999988079071,0.1500000059604644,0.1500000059604644,0.1490000039339065,0.0850000008940696
8AZ.SI,,,,,,,,,0.8450000286102295
9CI.SI,,,,,,,,,3.450000047683716
A04.SI,0.702364981174469,0.4253759980201721,0.331396996974945,0.1490000039339065,0.125,0.0700000002980232,0.0439999997615814,0.0299999993294477,0.0579999983310699
A17U.SI,2.0818099975585938,2.404344081878662,2.269742965698242,2.406709909439087,2.7002110481262207,2.680644989013672,3.150000095367432,3.0799999237060547,2.759999990463257
A26.SI,0.4650000035762787,0.6499999761581421,0.4199999868869781,0.449999988079071,0.3849999904632568,0.25,0.2349999994039535,0.2199999988079071,0.2549999952316284
A30.SI,0.4157060086727142,0.3863619863986969,0.2949999868869781,0.3050000071525574,0.2450000047683715,0.2000000029802322,0.1519999951124191,0.1369999945163726,0.1129999980330467
A31.SI,0.0590899996459484,0.0807569995522499,0.0344690009951591,0.0359999984502792,0.0439999997615814,0.0240000002086162,0.0270000007003545,0.0230000000447034,0.0120000001043081
A33.SI,0.0641660019755363,0.0149999996647238,0.0020000000949949,0.0020000000949949,0.0049999998882412,0.0020000000949949,0.003000000026077,0.0049999998882412,0.0040000001899898
A34.SI,0.5199999809265137,0.5400000214576721,0.4199999868869781,0.4050000011920929,0.5400000214576721,0.4399999976158142,0.4250000119209289,0.4000000059604645,0.3549999892711639
A50.SI,0.2849999964237213,0.2000000029802322,0.1490000039339065,0.1199999973177909,0.1289999932050705,0.0780000016093254,0.0610000006854534,0.0489999987185001,0.0829999968409538
A55.SI,0.2199999988079071,0.2000000029802322,0.1949999928474426,0.1860000044107437,0.1780000030994415,0.1689999997615814,0.1490000039339065,0.1330000013113021,0.1550000011920929
A7RU.SI,0.4606870114803314,0.5342010259628296,0.454270988702774,0.4888350069522857,0.5629010200500488,0.5036479830741882,0.5249999761581421,0.5550000071525574,0.5600000023841858
ACV.SI,,0.8490530252456665,0.6972669959068298,0.6650000214576721,0.8100000023841858,0.7350000143051147,0.6899999976158142,0.5049999952316284,0.4449999928474426
ADN.SI,,1.104544997215271,1.1181809902191162,1.213636040687561,1.2909090518951416,1.2899999618530271,1.3600000143051147,1.309999942779541,1.3200000524520874
AGS.SI,0.5466660261154175,0.7350000143051147,0.7400000095367432,0.6299999952316284,0.6700000166893005,0.625,0.7699999809265137,0.7900000214576721,1.8899999856948853
AIY.SI,,1.2799999713897705,1.2350000143051147,0.8500000238418579,0.9300000071525574,1.1299999952316284,1.0199999809265137,5.510000228881836,6.239999771118164
AJ2.SI,0.0350000001490116,0.0240000002086162,0.0379999987781047,0.0340000018477439,0.0509999990463256,0.0570000000298023,0.0109999999403953,0.025000000372529,0.0680000036954879
AJBU.SI,,0.9949129819869996,0.965934991836548,1.1734730005264282,1.4042400121688845,1.4140599966049194,2.259999990463257,2.9800000190734863,2.140000104904175
AP4.SI,0.1850000023841858,0.2874999940395355,0.5299999713897705,0.4399999976158142,0.5649999976158142,0.5600000023841858,0.5249999761581421,1.5,0.7049999833106995
AU8U.SI,1.313784956932068,1.7069259881973269,1.4033620357513428,1.4133150577545166,1.682042956352234,1.4929380416870115,1.5499999523162842,1.3799999952316284,1.1799999475479126
AUE.SI,1.0,0.5,0.800000011920929,0.5199999809265137,0.4449999928474426,0.2450000047683715,0.1700000017881393,0.1620000004768371,0.3000000119209289
AVM.SI,,,0.675000011920929,0.7350000143051147,0.8799999952316284,0.9049999713897704,0.949999988079071,1.0099999904632568,0.9800000190734864
AVX.SI,0.449999988079071,0.3499999940395355,0.0710000023245811,0.061999998986721,0.4799999892711639,0.4149999916553497,0.2899999916553497,0.2849999964237213,0.3050000071525574
AW9U.SI,1.0399999618530271,1.315000057220459,1.1699999570846558,1.2699999809265137,1.409999966621399,1.090000033378601,1.0099999904632568,0.2150000035762787,0.3050000071525574
AWC.SI,0.8600000143051147,0.5600000023841858,0.5,0.3400000035762787,0.699999988079071,0.8450000286102295,0.8999999761581421,0.6800000071525574,0.625
AWE.SI,1.1799999475479126,0.9300000071525574,1.0950000286102295,0.5,0.8500000238418579,0.5600000023841858,0.4699999988079071,0.4799999892711639,0.6899999976158142
AWG.SI,1.3700000047683716,1.090000033378601,0.800000011920929,0.5799999833106995,0.8999999761581421,0.7699999809265137,0.8650000095367432,0.9649999737739564,1.0800000429153442
AWI.SI,0.5600000023841858,0.4799999892711639,0.2000000029802322,0.2199999988079071,0.5099999904632568,0.4250000119209289,0.4799999892711639,0.4300000071525574,0.5550000071525574
AWK.SI,2.049999952316284,0.800000011920929,0.449999988079071,0.7200000286102295,0.7799999713897705,0.7200000286102295,0.800000011920929,0.6499999761581421,0.8500000238418579
AWM.SI,0.9300000071525574,0.8500000238418579,1.0,0.7049999833106995,1.3899999856948853,1.559999942779541,1.0,0.6000000238418579,0.2750000059604645
AWS.SI,0.7599999904632568,0.4300000071525574,0.1340000033378601,0.164000004529953,0.1840000003576278,0.1550000011920929,0.1150000020861625,0.1080000028014183,0.1480000019073486
AWV.SI,0.4099999964237213,0.5600000023841858,0.5350000262260437,0.4650000035762787,0.5950000286102295,0.3799999952316284,0.3799999952316284,0.324999988079071,0.4199999868869781
AWX.SI,0.1466660052537918,0.0833330005407333,0.0450000017881393,0.1583330035209655,1.2424999475479126,0.975000023841858,1.899999976158142,3.990000009536743,4.510000228881836
AWZ.SI,0.5199999809265137,0.5920000076293945,0.4799999892711639,0.6299999952316284,0.8600000143051147,0.7200000286102295,0.7699999809265137,1.3300000429153442,1.7699999809265137
AXB.SI,0.8709329962730408,0.6778129935264587,0.3171330094337463,0.1959999948740005,0.3499999940395355,0.1770000010728836,0.1490000039339065,0.0820000022649765,0.0430000014603138
AYN.SI,1.600000023841858,1.7799999713897705,1.0099999904632568,1.059999942779541,1.0800000429153442,0.6299999952316284,0.5950000286102295,0.4449999928474426,0.6349999904632568
AYV.SI,3.200000047683716,1.5,0.6000000238418579,0.270000010728836,0.3050000071525574,0.209999993443489,0.1019999980926513,0.0700000002980232,0.0340000018477439
AZA.SI,1.5299999713897705,1.5299999713897705,1.9450000524520876,0.5400000214576721,0.4149999916553497,0.3300000131130218,0.3050000071525574,0.1400000005960464,0.1280000060796737
AZT.SI,0.6379269957542419,0.2686010003089905,0.1645179986953735,0.1804659962654113,0.1400000005960464,0.2199999988079071,0.0719999969005584,0.4250000119209289,0.0729999989271164
B26.SI,0.1800000071525573,0.2000000029802322,0.2150000035762787,0.2000000029802322,0.2000000029802322,0.2399999946355819,0.2300000041723251,0.2399999946355819,0.3700000047683716
B28.SI,1.159999966621399,1.3700000047683716,1.184999942779541,1.2699999809265137,1.409999966621399,1.2799999713897705,1.190000057220459,0.915000021457672,0.949999988079071
B49.SI,0.3799999952316284,0.3100000023841858,0.3100000023841858,0.2199999988079071,0.209999993443489,0.1400000005960464,0.1899999976158142,0.2000000029802322,0.3449999988079071
B58.SI,0.6050000190734863,0.5249999761581421,0.3700000047683716,0.5049999952316284,0.6200000047683716,0.5899999737739563,0.4050000011920929,0.2599999904632568,0.3149999976158142
B61.SI,5.659999847412109,5.320000171661377,4.380000114440918,4.909999847412109,6.489999771118164,5.610000133514404,4.519999980926514,4.039999961853027,4.989999771118164
B69.SI,0.2371760010719299,0.1959999948740005,0.1599999964237213,0.1940000057220459,0.1299999952316284,0.0700000002980232,0.0820000022649765,0.1369999945163726,0.1850000023841858
B73.SI,0.1620000004768371,0.1500000059604644,0.1309999972581863,0.1379999965429306,0.1500000059604644,0.125,0.1379999965429306,0.1430000066757202,0.1539999991655349
B9S.SI,0.4149999916553497,0.4000000059604645,0.1159999966621398,0.1230000033974647,0.1220000013709068,0.061999998986721,0.0939999967813491,0.0930000022053718,0.0930000022053718
BAZ.SI,0.7799999713897705,0.6499999761581421,0.3000000119209289,0.3549999892711639,0.5099999904632568,0.5099999904632568,0.4000000059604645,0.4099999964237213,0.3600000143051147
BBP.SI,1.0799939632415771,0.7949960231781006,0.3600000143051147,0.3499999940395355,0.4399999976158142,0.2199999988079071,0.1899999976158142,0.2349999994039535,0.2150000035762787
BBW.SI,1.340000033378601,0.959999978542328,0.6499999761581421,0.3050000071525574,0.3350000083446502,0.4399999976158142,0.9399999976158142,1.7999999523162842,7.289999961853027
BCD.SI,1.8799999952316284,0.6299999952316284,0.2750000059604645,0.3549999892711639,0.2049999982118606,0.3400000035762787,0.3000000119209289,0.1759999990463256,0.1800000071525573
BCV.SI,0.3519999980926513,0.3440000116825104,0.1500000059604644,0.1679999977350235,0.1949999928474426,0.1800000071525573,0.1459999978542328,0.209999993443489,0.2249999940395355
BCY.SI,0.7250000238418579,0.8999999761581421,0.9100000262260436,1.1150000095367432,1.4500000476837158,1.5399999618530271,2.559999942779541,2.630000114440918,2.859999895095825
BCZ.SI,0.3000000119209289,0.2583329975605011,0.2199999988079071,0.2000000029802322,0.2049999982118606,0.1550000011920929,0.1289999932050705,0.0700000002980232,0.0900000035762786
BDA.SI,0.3519999980926513,0.5479999780654907,0.5699999928474426,0.8600000143051147,1.100000023841858,0.8399999737739563,0.8299999833106995,0.9300000071525574,0.7900000214576721
BDF.SI,0.4550000131130218,0.574999988079071,0.2649999856948852,0.4099999964237213,0.6399999856948853,0.5899999737739563,0.4000000059604645,0.4850000143051147,1.5199999809265137
BDR.SI,0.6954540014266968,0.6863629817962646,0.5272719860076904,0.5136359930038452,0.9727270007133484,0.5600000023841858,0.4050000011920929,0.4749999940395355,0.6600000262260437
BDU.SI,0.4900000095367431,0.2000000029802322,0.209999993443489,0.25,0.395000010728836,0.2349999994039535,0.1969999969005584,0.1289999932050705,0.0949999988079071
BDX.SI,0.3799999952316284,0.3899999856948852,0.2349999994039535,0.5299999713897705,0.4749999940395355,0.3050000071525574,0.3400000035762787,0.19200000166893,0.1759999990463256
BEC.SI,1.0499999523162842,0.8899999856948853,0.625,0.5049999952316284,1.409999966621399,1.1799999475479126,1.6799999475479126,1.5299999713897705,1.6299999952316284
BEH.SI,0.8999999761581421,0.7200000286102295,0.270000010728836,0.4149999916553497,0.2300000041723251,0.3799999952316284,0.2800000011920929,0.2199999988079071,0.2649999856948852
BEI.SI,0.4639999866485595,0.5080000162124634,0.4550000131130218,0.6000000238418579,0.675000011920929,0.6899999976158142,0.5049999952316284,0.6399999856948853,0.6600000262260437
BEW.SI,0.6918380260467529,0.3327890038490295,0.2303919941186905,0.2858569920063019,0.5418490171432495,0.6549999713897705,0.6150000095367432,0.5649999976158142,0.5199999809265137
BEZ.SI,0.356000006198883,0.7639999985694885,0.123999997973442,0.0900000035762786,0.096000000834465,0.0560000017285347,0.0590000003576278,0.0570000000298023,0.0799999982118606
BFI.SI,0.4099999964237213,0.3400000035762787,0.209999993443489,0.2249999940395355,0.3899999856948852,0.2750000059604645,0.1800000071525573,0.1480000019073486,0.1299999952316284
BFK.SI,0.3799999952316284,0.4000000059604645,0.4000000059604645,0.4399999976158142,0.2349999994039535,0.2300000041723251,0.3449999988079071,0.270000010728836,0.1220000013709068
BFT.SI,0.675000011920929,0.5799999833106995,0.25,0.1609999984502792,0.1899999976158142,0.125,0.1449999958276748,0.1700000017881393,0.0640000030398368
BFU.SI,0.5400000214576721,0.4350000023841858,0.3549999892711639,0.2750000059604645,0.25,0.1500000059604644,0.1059999987483024,0.0900000035762786,0.3499999940395355
BHD.SI,0.5600000023841858,0.5920000076293945,0.6800000071525574,0.5899999737739563,0.3199999928474426,0.2399999946355819,0.0820000022649765,0.0430000014603138,0.0419999994337558
BHK.SI,0.9200000166893004,0.7049999833106995,0.6549999713897705,0.5849999785423279,0.5400000214576721,0.3199999928474426,0.2349999994039535,0.1809999942779541,0.2399999946355819
BHU.SI,0.449999988079071,0.449999988079071,0.4300000071525574,0.5899999737739563,0.699999988079071,0.625,0.5299999713897705,0.550000011920929,0.4550000131130218
BIP.SI,0.5249999761581421,0.4950000047683716,0.3100000023841858,0.3400000035762787,0.375,0.1480000019073486,0.1190000027418136,0.0970000028610229,0.0920000001788139
BIX.SI,,,0.2849999964237213,0.3899999856948852,0.7699999809265137,0.4600000083446502,0.3899999856948852,0.3300000131130218,0.3199999928474426
BJD.SI,0.5689280033111572,0.4917849898338318,0.2892850041389465,0.2121420055627823,0.1398209929466247,0.0983569994568824,0.1059999987483024,0.0820000022649765,0.0640000030398368
BJW.SI,1.559999942779541,1.0399999618530271,0.9200000166893004,0.6000000238418579,0.4699999988079071,0.7799999713897705,2.430000066757202,2.859999895095825,3.299999952316284
BJZ.SI,0.1883330047130584,0.1416659951210022,0.1266659945249557,0.2733330130577087,0.7900000214576721,0.7400000095367432,0.5600000023841858,0.574999988079071,0.699999988079071
BKA.SI,1.024999976158142,0.8700000047683716,0.5299999713897705,0.3499999940395355,0.4950000047683716,0.3499999940395355,0.2649999856948852,0.3300000131130218,0.4149999916553497
BKK.SI,0.4600000083446502,0.3400000035762787,0.4000000059604645,0.4099999964237213,0.3549999892711639,0.5299999713897705,0.2199999988079071,0.2199999988079071,0.270000010728836
BKV.SI,2.75,1.399999976158142,0.6600000262260437,0.6499999761581421,0.25,0.1650000065565109,0.0689999982714653,0.1000000014901161,0.2599999904632568
